ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),SOUND LEVEL (dB),Time since start in ms 
-0.13783,-5.93434,-4.65428,-1.02555,-9.57508,1.85376,2.37921,2.97779,-4.08174,1.66643,2.66565,0.14229,-6.699,17.29,-18.953,83.511,85.454,72.482,73.7524,353028
-0.13783,-5.93434,-4.65428,-1.02555,-9.57508,1.85376,2.37921,2.97779,-4.08174,1.66643,2.66565,0.14229,-5.972,15.567,-20.216,125.865,77.524,28.953,73.7524,353061
4.17691,-9.70641,0.61781,-1.02555,-9.57508,1.85376,2.37921,2.97779,-4.08174,-0.04947,0.43579,-0.26411,-5.972,15.567,-20.216,125.865,77.524,28.953,73.7524,353095
4.17691,-9.70641,0.61781,-1.02555,-9.57508,1.85376,2.37921,2.97779,-4.08174,-0.04947,0.43579,-0.26411,-5.972,15.567,-20.216,125.865,77.524,28.953,73.7524,353134
4.17691,-9.70641,0.61781,-0.06061,-9.70979,1.3736,5.3709,-4.84641,-4.67968,-0.04947,0.43579,-0.26411,-5.972,15.567,-20.216,125.865,77.524,28.953,64.119,353165
4.17691,-9.70641,0.61781,-0.06061,-9.70979,1.3736,5.3709,-4.84641,-4.67968,-0.04947,0.43579,-0.26411,-11.33,20.349,-13.11,129.628,81.94,2.526,64.119,353212
-3.83398,-23.04529,4.39053,-0.06061,-9.70979,1.3736,5.3709,-4.84641,-4.67968,-3.47681,-0.5994,-1.20525,-11.33,20.349,-13.11,129.628,81.94,2.526,64.119,353236
-3.83398,-23.04529,4.39053,-0.06061,-9.70979,1.3736,5.3709,-4.84641,-4.67968,-3.47681,-0.5994,-1.20525,-11.33,20.349,-13.11,129.628,81.94,2.526,64.119,353271
-3.83398,-23.04529,4.39053,0.6637,-9.55387,-2.11032,-10.98885,-7.79709,3.31279,-3.47681,-0.5994,-1.20525,-11.33,20.349,-13.11,129.628,81.94,2.526,64.119,353306
0.58977,-10.84157,2.01884,0.6637,-9.55387,-2.11032,-10.98885,-7.79709,3.31279,-3.47681,-0.5994,-1.20525,-12.254,24.976,1.357,276.159,76.963,-162.541,64.119,353341
0.58977,-10.84157,2.01884,0.6637,-9.55387,-2.11032,-10.98885,-7.79709,3.31279,-1.69574,-0.18542,-0.65935,-12.254,24.976,1.357,276.159,76.963,-162.541,64.119,353375
0.58977,-10.84157,2.01884,0.6637,-9.55387,-2.11032,-10.98885,-7.79709,3.31279,-1.69574,-0.18542,-0.65935,-12.254,24.976,1.357,276.159,76.963,-162.541,64.119,353412
0.58977,-10.84157,2.01884,0.62502,-8.70357,-4.47522,1.61892,5.14498,6.93173,-1.69574,-0.18542,-0.65935,-12.254,24.976,1.357,276.159,76.963,-162.541,64.119,353446
0.58977,-10.84157,2.01884,0.62502,-8.70357,-4.47522,1.61892,5.14498,6.93173,-1.69574,-0.18542,-0.65935,-13.934,24.586,8.578,278.516,62.563,-172.049,72.0387,353481
-0.02214,2.94275,3.88222,0.62502,-8.70357,-4.47522,1.61892,5.14498,6.93173,0.74097,-1.27623,-0.4765,-13.934,24.586,8.578,278.516,62.563,-172.049,72.0387,353516
-0.02214,2.94275,3.88222,0.62502,-8.70357,-4.47522,1.61892,5.14498,6.93173,0.74097,-1.27623,-0.4765,-13.934,24.586,8.578,278.516,62.563,-172.049,72.0387,353551
-0.02214,2.94275,3.88222,0.09607,-8.85624,-4.21049,0.43212,5.32655,-1.44913,0.74097,-1.27623,-0.4765,-13.934,24.586,8.578,278.516,62.563,-172.049,72.0387,353586
-0.24393,-18.52812,-12.75954,0.09607,-8.85624,-4.21049,0.43212,5.32655,-1.44913,-2.28522,-1.63133,-1.07269,-15.884,25.381,9.86,274.996,64.567,-178.693,72.0387,353621
-0.24393,-18.52812,-12.75954,0.09607,-8.85624,-4.21049,0.43212,5.32655,-1.44913,-2.28522,-1.63133,-1.07269,-15.884,25.381,9.86,274.996,64.567,-178.693,72.0387,353656
-11.09297,-9.0869,-8.37845,-0.51264,-8.12481,-5.46764,-10.59936,-1.26368,-3.11376,-2.28522,-1.63133,-1.07269,-15.884,25.381,9.86,274.996,64.567,-178.693,72.0387,353695
-11.09297,-9.0869,-8.37845,-0.51264,-8.12481,-5.46764,-10.59936,-1.26368,-3.11376,-2.28522,-1.63133,-1.07269,-16.19,23.215,15.152,275.746,55.945,174.644,72.0387,353726
-11.09297,-9.0869,-8.37845,-0.51264,-8.12481,-5.46764,-10.59936,-1.26368,-3.11376,-2.28522,-1.63133,-0.27919,-16.19,23.215,15.152,275.746,55.945,174.644,72.0387,353760
-11.09297,-9.0869,-8.37845,-0.51264,-8.12481,-5.46764,-10.59936,-1.26368,-3.11376,1.34471,2.09245,-0.27919,-16.19,23.215,15.152,275.746,55.945,174.644,72.0387,353796
-4.24748,-11.12012,4.92082,0.23689,-9.00147,-3.8843,-4.47334,-2.53788,8.62421,1.34471,2.09245,-0.27919,-16.19,23.215,15.152,275.746,55.945,174.644,72.309,353831
-4.24748,-11.12012,4.92082,0.23689,-9.00147,-3.8843,-4.47334,-2.53788,8.62421,1.34471,2.09245,-0.27919,-9.698,23.543,-10.051,329.706,66.62,-176.51,72.309,353866
-4.24748,-11.12012,4.92082,0.23689,-9.00147,-3.8843,-4.47334,-2.53788,8.62421,4.03922,-0.31474,1.66882,-9.698,23.543,-10.051,329.706,66.62,-176.51,72.309,353901
-4.24748,-11.12012,4.92082,0.23689,-9.00147,-3.8843,-4.47334,-2.53788,8.62421,4.03922,-0.31474,1.66882,-9.698,23.543,-10.051,329.706,66.62,-176.51,72.309,353936
5.72424,-8.91533,1.61852,-0.98116,-9.75309,0.29139,6.66768,0.46273,1.33833,4.03922,-0.31474,1.66882,-9.698,23.543,-10.051,329.706,66.62,-176.51,72.309,353971
5.72424,-8.91533,1.61852,-0.98116,-9.75309,0.29139,6.66768,0.46273,1.33833,4.03922,-0.31474,1.66882,-6.676,16.93,-19.551,82.504,84.009,73.459,72.309,354009
5.72424,-8.91533,1.61852,-0.98116,-9.75309,0.29139,6.66768,0.46273,1.33833,2.22699,3.57481,-0.3022,-6.676,16.93,-19.551,82.504,84.009,73.459,72.309,354041
5.72424,-8.91533,1.61852,-0.98116,-9.75309,0.29139,6.66768,0.46273,1.33833,2.22699,3.57481,-0.3022,-6.676,16.93,-19.551,82.504,84.009,73.459,72.309,354076
0.8257,-6.61436,-4.5806,-1.25037,-9.48686,2.14624,2.0081,2.35677,-6.61016,2.22699,3.57481,-0.3022,-6.676,16.93,-19.551,82.504,84.009,73.459,72.309,354111
0.8257,-6.61436,-4.5806,-1.25037,-9.48686,2.14624,2.0081,2.35677,-6.61016,2.22699,3.57481,-0.3022,1.581,13.4,-26.053,149.666,75.328,30.225,70.2646,354147
0.8257,-6.61436,-4.5806,-1.25037,-9.48686,2.14624,2.0081,2.35677,-6.61016,-0.40805,-0.86185,-0.09615,1.581,13.4,-26.053,149.666,75.328,30.225,70.2646,354181
5.81007,-12.69516,-1.9537,-1.25037,-9.48686,2.14624,2.0081,2.35677,-6.61016,-0.40805,-0.86185,-0.09615,1.581,13.4,-26.053,149.666,75.328,30.225,70.2646,354216
5.81007,-12.69516,-1.9537,-0.43577,-9.64084,1.74201,6.22384,-3.5412,-3.60774,-0.40805,-0.86185,-0.09615,1.581,13.4,-26.053,149.666,75.328,30.225,70.2646,354251
5.81007,-12.69516,-1.9537,-0.43577,-9.64084,1.74201,6.22384,-3.5412,-3.60774,-0.40805,-0.86185,-0.09615,-5.434,21.442,-16.788,141.227,79.449,14.045,70.2646,354286
5.81007,-12.69516,-1.9537,-0.43577,-9.64084,1.74201,6.22384,-3.5412,-3.60774,-3.85921,-0.79752,-0.56711,-5.434,21.442,-16.788,141.227,79.449,14.045,70.2646,354320
-8.84538,-17.26906,2.68678,-0.43577,-9.64084,1.74201,6.22384,-7.77818,4.52261,-3.85921,-0.79752,-0.56711,-5.434,21.442,-16.788,141.227,79.449,14.045,70.2646,354356
-8.84538,-17.26906,2.68678,0.08908,-9.62779,-1.86231,-8.93319,-7.77818,4.52261,-3.85921,-0.79752,-0.56711,-5.434,21.442,-16.788,141.227,79.449,14.045,70.2646,354391
-8.84538,-17.26906,2.68678,0.08908,-9.62779,-1.86231,-8.93319,-7.77818,4.52261,-3.85921,-0.79752,-0.56711,-7.388,28.458,-1.913,314.464,79.04,-177.261,70.2646,354426
-8.84538,-17.26906,2.68678,0.08908,-9.62779,-1.86231,-8.93319,-7.77818,4.52261,-2.00931,-0.938,-1.20668,-7.388,28.458,-1.913,314.464,79.04,-177.261,70.2646,354460
1.0947,-3.57869,3.46658,0.43365,-8.69507,-4.51421,0.6727,4.88267,7.85946,-2.00931,-0.938,-1.20668,-7.388,28.458,-1.913,314.464,79.04,-177.261,70.6196,354495
1.0947,-3.57869,3.46658,0.43365,-8.69507,-4.51421,0.6727,4.88267,7.85946,-2.00931,-0.938,-1.20668,-10.608,25.908,8.121,291.589,62.455,-174.513,70.6196,354531
-0.89162,2.69963,4.01596,0.43365,-8.69507,-4.51421,0.6727,4.88267,7.85946,0.73506,-1.18358,-0.33334,-10.608,25.908,8.121,291.589,62.455,-174.513,70.6196,354566
-0.89162,2.69963,4.01596,0.43365,-8.69507,-4.51421,0.6727,4.88267,7.85946,0.73506,-1.18358,-0.33334,-10.608,25.908,8.121,291.589,62.455,-174.513,70.6196,354604
-0.89162,2.69963,4.01596,-0.17121,-8.80597,-4.3123,-0.69384,5.38409,-3.66856,0.73506,-1.18358,-0.33334,-10.608,25.908,8.121,291.589,62.455,-174.513,70.6196,354636
-2.09349,-16.17801,-13.96277,-0.17121,-8.80597,-4.3123,-0.69384,5.38409,-3.66856,0.73506,-1.18358,-0.33334,-11.79,27.119,8.104,292.633,63.891,177.726,70.6196,354673
-2.09349,-16.17801,-13.96277,-0.17121,-8.80597,-4.3123,-0.69384,5.38409,-3.66856,-2.28136,-2.69954,-1.21788,-11.79,27.119,8.104,292.633,63.891,177.726,70.6196,354706
-2.09349,-16.17801,-13.96277,-0.17121,-8.80597,-4.3123,-0.69384,5.38409,-3.66856,-2.28136,-2.69954,-1.21788,-11.79,27.119,8.104,292.633,63.891,177.726,70.6196,354741
0.29167,-7.30649,-1.08604,-0.15828,-8.25478,-5.29187,0.44346,0.60992,3.9889,-2.28136,-2.69954,-1.21788,-11.79,27.119,8.104,292.633,63.891,177.726,70.6196,354776
0.29167,-7.30649,-1.08604,-0.15828,-8.25478,-5.29187,0.44346,0.60992,3.9889,0.75868,-0.7963,-0.64734,-15.547,26.61,8.972,294.487,57.326,178.287,72.2288,354822
0.29167,-7.30649,-1.08604,-0.15828,-8.25478,-5.29187,0.44346,0.60992,3.9889,0.75868,-0.7963,-0.64734,-15.547,26.61,8.972,294.487,57.326,178.287,72.2288,354851
-5.40617,-8.56758,5.55248,-0.15828,-8.25478,-5.29187,0.44346,0.60992,3.9889,0.75868,-0.7963,-0.64734,-15.547,26.61,8.972,294.487,57.326,178.287,72.2288,354881
-5.40617,-8.56758,5.55248,0.29132,-9.03404,-3.80416,-5.68387,0.04377,9.17865,0.75868,-0.7963,-0.64734,-15.547,26.61,8.972,294.487,57.326,178.287,72.2288,354916
-5.40617,-8.56758,5.55248,0.29132,-9.03404,-3.80416,-5.68387,0.04377,9.17865,0.75868,-0.7963,-0.64734,-15.547,26.61,8.972,294.487,57.326,178.287,72.2288,354950
-1.44839,-17.13789,2.39124,0.29132,-9.03404,-3.80416,-5.68387,0.04377,9.17865,3.59572,-1.20903,1.66638,-15.547,26.61,8.972,294.487,57.326,178.287,72.2288,354986
-1.44839,-17.13789,2.39124,-1.07393,-9.74621,0.16897,7.1848,-0.6961,1.57804,3.59572,-1.20903,1.66638,-5.328,22.377,-15.327,344.419,67.104,-175.621,72.2288,355021
-1.44839,-17.13789,2.39124,-1.07393,-9.74621,0.16897,7.1848,-0.6961,1.57804,3.59572,-1.20903,1.66638,-5.328,22.377,-15.327,344.419,67.104,-175.621,72.2288,355056
2.26736,-6.17447,-5.01816,-1.07393,-9.74621,0.16897,7.1848,-0.6961,1.57804,1.65401,4.06737,-0.1169,-5.328,22.377,-15.327,344.419,67.104,-175.621,72.2288,355096
2.26736,-6.17447,-5.01816,-1.07393,-9.74621,0.16897,7.1848,-0.6961,1.57804,1.65401,4.06737,-0.1169,5.191,14.407,-24.519,106.793,83.635,81.058,72.544,355126
2.26736,-6.17447,-5.01816,-1.38931,-9.57694,1.58823,1.78511,3.50086,-6.56487,1.65401,4.06737,-0.1169,5.191,14.407,-24.519,106.793,83.635,81.058,72.544,355161
2.26736,-6.17447,-5.01816,-1.38931,-9.57694,1.58823,1.78511,3.50086,-6.56487,1.65401,4.06737,-0.1169,5.191,14.407,-24.519,106.793,83.635,81.058,72.544,355197
4.68983,-9.26532,2.32681,-1.38931,-9.57694,1.58823,1.78511,3.50086,-6.56487,-0.51372,1.47813,-0.99287,5.191,14.407,-24.519,106.793,83.635,81.058,72.544,355232
4.68983,-9.26532,2.32681,-1.38931,-9.57694,1.58823,1.78511,3.50086,-6.56487,-0.51372,1.47813,-0.99287,1.469,15.956,-24.072,134.601,77.574,41.178,72.544,355266
4.68983,-9.26532,2.32681,-0.25463,-9.69455,1.45642,1.56499,-5.65285,-3.40856,-0.51372,1.47813,-0.99287,1.469,15.956,-24.072,134.601,77.574,41.178,72.544,355301
-3.67244,-18.61151,1.86412,-0.25463,-9.69455,1.45642,1.56499,-5.65285,-3.40856,-0.51372,1.47813,-0.99287,1.469,15.956,-24.072,134.601,77.574,41.178,72.544,355338
-3.67244,-18.61151,1.86412,-0.25463,-9.69455,1.45642,1.56499,-5.65285,-3.40856,-3.27849,1.49381,0.14717,1.469,15.956,-24.072,134.601,77.574,41.178,72.544,355371
-3.67244,-18.61151,1.86412,-0.25463,-9.69455,1.45642,1.56499,-5.65285,-3.40856,-3.27849,1.49381,0.14717,0.084,24.887,-10.062,163.905,81.329,9.917,72.544,355408
-6.46822,-18.00281,2.26584,0.18771,-9.7027,-1.41168,-6.65343,-8.42951,3.65869,-3.27849,1.49381,0.14717,0.084,24.887,-10.062,163.905,81.329,9.917,66.8844,355442
-6.46822,-18.00281,2.26584,0.18771,-9.7027,-1.41168,-6.65343,-8.42951,3.65869,-3.27849,1.49381,0.14717,0.084,24.887,-10.062,163.905,81.329,9.917,66.8844,355476
-6.46822,-18.00281,2.26584,0.18771,-9.7027,-1.41168,-6.65343,-8.42951,3.65869,-1.79979,-0.54889,-1.01711,0.084,24.887,-10.062,163.905,81.329,9.917,66.8844,355512
2.09938,-6.75592,2.80743,0.18771,-9.7027,-1.41168,-6.65343,-8.42951,3.65869,-1.79979,-0.54889,-1.01711,-3.561,27.641,2.312,293.154,81.65,-172.426,66.8844,355548
2.09938,-6.75592,2.80743,1.24995,-8.84954,-4.03654,0.87512,1.91175,6.76102,-1.79979,-0.54889,-1.01711,-3.561,27.641,2.312,293.154,81.65,-172.426,66.8844,355581
2.09938,-6.75592,2.80743,1.24995,-8.84954,-4.03654,0.87512,1.91175,6.76102,-1.79979,-0.54889,-1.01711,-3.561,27.641,2.312,293.154,81.65,-172.426,66.8844,355616
2.09938,-6.75592,2.80743,1.24995,-8.84954,-4.03654,0.87512,1.91175,6.76102,-0.43655,-1.43648,-0.20222,-3.561,27.641,2.312,293.154,81.65,-172.426,66.8844,355651
-0.7133,0.23669,-1.48412,1.24995,-8.84954,-4.03654,0.87512,1.91175,6.76102,-0.43655,-1.43648,-0.20222,-5.476,29.291,4.518,334.3,64.476,-162.794,66.8844,355686
-0.7133,0.23669,-1.48412,0.66267,-8.44404,-4.94262,-1.33842,8.20221,3.17841,-0.43655,-1.43648,-0.20222,-5.476,29.291,4.518,334.3,64.476,-162.794,66.8844,355721
-0.7133,0.23669,-1.48412,0.66267,-8.44404,-4.94262,-1.33842,8.20221,3.17841,-1.51715,-2.80399,-0.66098,-5.476,29.291,4.518,334.3,64.476,-162.794,68.5046,355756
-0.7133,0.23669,-1.48412,0.66267,-8.44404,-4.94262,-1.33842,8.20221,3.17841,-1.51715,-2.80399,-0.66098,-5.476,29.291,4.518,334.3,64.476,-162.794,68.5046,355791
-0.52475,-6.48364,-10.15907,-0.15652,-7.77349,-5.97651,-0.37341,1.03239,-4.3805,-1.51715,-2.80399,-0.66098,-7.895,27.69,13.165,289.767,59.435,-172.364,68.5046,355827
-0.52475,-6.48364,-10.15907,-0.15652,-7.77349,-5.97651,-0.37341,1.03239,-4.3805,-1.51715,-2.80399,-0.66098,-7.895,27.69,13.165,289.767,59.435,-172.364,68.5046,355860
-0.52475,-6.48364,-10.15907,-0.15652,-7.77349,-5.97651,-0.37341,1.03239,-4.3805,0.25269,1.74141,-0.24763,-7.895,27.69,13.165,289.767,59.435,-172.364,68.5046,355898
-0.52475,-6.48364,-10.15907,-0.15652,-7.77349,-5.97651,-0.37341,1.03239,-4.3805,0.25269,1.74141,-0.24763,-9.114,28.094,7.275,321.905,52.436,178.5,68.5046,355931
-6.97047,-4.63344,3.21692,0.7467,-8.28253,-5.19736,-7.6823,3.26226,8.17155,0.25269,1.74141,-0.24763,-9.114,28.094,7.275,321.905,52.436,178.5,68.5046,355966
-6.97047,-4.63344,3.21692,0.7467,-8.28253,-5.19736,-7.6823,3.26226,8.17155,0.25269,1.74141,-0.24763,-9.114,28.094,7.275,321.905,52.436,178.5,68.5046,356005
-6.97047,-4.63344,3.21692,0.7467,-8.28253,-5.19736,-7.6823,3.26226,8.17155,3.82338,4.03357,2.28906,-9.114,28.094,7.275,321.905,52.436,178.5,68.5046,356036
-6.97047,-4.63344,3.21692,0.7467,-8.28253,-5.19736,-7.6823,3.26226,8.17155,3.82338,4.03357,2.28906,2.655,23.393,-11.102,3.676,57.627,-171.824,68.5046,356073
1.5089,-15.92471,-0.00278,-0.39753,-9.67563,-1.54743,1.89376,-6.55749,1.49533,3.82338,4.03357,2.28906,2.655,23.393,-11.102,3.676,57.627,-171.824,73.3987,356106
1.5089,-15.92471,-0.00278,-0.39753,-9.67563,-1.54743,1.89376,-6.55749,1.49533,3.82338,4.03357,2.28906,2.655,23.393,-11.102,3.676,57.627,-171.824,73.3987,356143
1.5089,-15.92471,-0.00278,-0.39753,-9.67563,-1.54743,1.89376,-6.55749,1.49533,1.8116,-0.8643,-0.06499,2.655,23.393,-11.102,3.676,57.627,-171.824,73.3987,356177
-0.81076,-5.44479,-2.64159,-0.39753,-9.67563,-1.54743,1.89376,-6.55749,1.49533,1.8116,-0.8643,-0.06499,3.667,19.633,-19.443,22.83,80.624,165.592,73.3987,356212
-0.81076,-5.44479,-2.64159,-0.73476,-9.76375,0.54746,-0.10495,3.93434,-3.16748,1.8116,-0.8643,-0.06499,3.667,19.633,-19.443,22.83,80.624,165.592,73.3987,356245
-0.81076,-5.44479,-2.64159,-0.73476,-9.76375,0.54746,-0.10495,3.93434,-3.16748,1.8116,-0.8643,-0.06499,3.667,19.633,-19.443,22.83,80.624,165.592,73.3987,356281
-0.81076,-5.44479,-2.64159,-0.73476,-9.76375,0.54746,-0.10495,3.93434,-3.16748,0.62938,-0.82805,-0.28632,3.667,19.633,-19.443,22.83,80.624,165.592,73.3987,356317
-0.34715,-7.03503,0.58862,-0.73476,-9.76375,0.54746,-0.10495,3.93434,-3.16748,0.62938,-0.82805,-0.28632,1.46,15.587,-21.31,125.988,84.639,53.311,73.3987,356351
-0.34715,-7.03503,0.58862,-0.36829,-9.65156,1.69769,0.00267,2.13278,-1.02398,0.62938,-0.82805,-0.28632,1.46,15.587,-21.31,125.988,84.639,53.311,73.3987,356385
-0.34715,-7.03503,0.58862,-0.36829,-9.65156,1.69769,0.00267,2.13278,-1.02398,0.62938,-0.82805,-0.28632,1.46,15.587,-21.31,125.988,84.639,53.311,63.4523,356420
-0.34715,-7.03503,0.58862,-0.36829,-9.65156,1.69769,0.00267,2.13278,-1.02398,0.1073,0.81921,-0.85605,1.46,15.587,-21.31,125.988,84.639,53.311,63.4523,356455
-0.99266,-16.00191,-2.26801,0.40345,-9.59674,1.97744,-1.38205,-6.7395,-4.17655,0.1073,0.81921,-0.85605,-1.067,15.788,-23.225,162.944,79.797,12.24,63.4523,356497
-0.99266,-16.00191,-2.26801,0.40345,-9.59674,1.97744,-1.38205,-6.7395,-4.17655,0.1073,0.81921,-0.85605,-1.067,15.788,-23.225,162.944,79.797,12.24,63.4523,356526
-0.99266,-16.00191,-2.26801,0.40345,-9.59674,1.97744,-1.38205,-6.7395,-4.17655,-3.39658,4.1698,-6.60E-04,-1.067,15.788,-23.225,162.944,79.797,12.24,63.4523,356561
-0.99266,-16.00191,-2.26801,0.40345,-9.59674,1.97744,-1.38205,-6.7395,-4.17655,-3.39658,4.1698,-6.60E-04,-1.067,15.788,-23.225,162.944,79.797,12.24,63.4523,356596
-5.37413,-15.42914,3.20045,0.46791,-9.782,-0.51376,-5.83587,-5.77608,3.70744,-3.39658,4.1698,-6.60E-04,5.504,23.747,-11.017,241.235,78.124,-11.532,63.4523,356630
-5.37413,-15.42914,3.20045,0.46791,-9.782,-0.51376,-5.83587,-5.77608,3.70744,-3.39658,4.1698,-6.60E-04,5.504,23.747,-11.017,241.235,78.124,-11.532,63.4523,356666
-5.37413,-15.42914,3.20045,0.46791,-9.782,-0.51376,-5.83587,-5.77608,3.70744,-2.6776,-0.10643,-0.71147,5.504,23.747,-11.017,241.235,78.124,-11.532,63.4523,356701
-5.37413,-15.42914,3.20045,0.46791,-9.782,-0.51376,-5.83587,-5.77608,3.70744,-2.6776,-0.10643,-0.71147,5.504,23.747,-11.017,241.235,78.124,-11.532,69.3415,356736
1.96068,-5.14513,3.06014,1.13327,-9.09941,-3.47662,0.85103,3.76461,6.46428,-2.6776,-0.10643,-0.71147,0.835,26.303,2.589,83.762,85.937,-137.674,69.3415,356771
1.96068,-5.14513,3.06014,1.13327,-9.09941,-3.47662,0.85103,3.76461,6.46428,-2.6776,-0.10643,-0.71147,0.835,26.303,2.589,83.762,85.937,-137.674,69.3415,356808
1.96068,-5.14513,3.06014,1.13327,-9.09941,-3.47662,0.85103,3.76461,6.46428,-0.19444,-1.18988,-0.09532,0.835,26.303,2.589,83.762,85.937,-137.674,69.3415,356841
1.96068,-5.14513,3.06014,1.13327,-9.09941,-3.47662,0.85103,3.76461,6.46428,-0.19444,-1.18988,-0.09532,1.244,26.053,-0.577,3.376,68.107,-161.946,69.3415,356879
-0.76404,1.18941,1.05981,0.55007,-9.00614,-3.84152,-1.28084,9.65077,4.66896,-0.19444,-1.18988,-0.09532,1.244,26.053,-0.577,3.376,68.107,-161.946,69.3415,356911
-0.76404,1.18941,1.05981,0.55007,-9.00614,-3.84152,-1.28084,9.65077,4.66896,-0.19444,-1.18988,-0.09532,1.244,26.053,-0.577,3.376,68.107,-161.946,69.3415,356948
-0.76404,1.18941,1.05981,0.55007,-9.00614,-3.84152,-1.28084,9.65077,4.66896,-1.40944,-2.58063,-0.66281,1.244,26.053,-0.577,3.376,68.107,-161.946,69.3415,356981
-2.61485,-4.97963,-4.87906,0.55007,-9.00614,-3.84152,-1.28084,9.65077,4.66896,-1.40944,-2.58063,-0.66281,-2.22,25.485,7.581,340.281,66.689,-171.851,69.3415,357016
-2.61485,-4.97963,-4.87906,0.19874,-8.49756,-4.89105,-2.80521,3.15948,-0.19432,-1.40944,-2.58063,-0.66281,-2.22,25.485,7.581,340.281,66.689,-171.851,69.3415,357051
-2.61485,-4.97963,-4.87906,0.19874,-8.49756,-4.89105,-2.80521,3.15948,-0.19432,-1.40944,-2.58063,-0.66281,-2.22,25.485,7.581,340.281,66.689,-171.851,68.4331,357086
-2.61485,-4.97963,-4.87906,0.19874,-8.49756,-4.89105,-2.80521,3.15948,-0.19432,0.18387,0.03528,-0.48363,-2.22,25.485,7.581,340.281,66.689,-171.851,68.4331,357120
-6.6281,-7.71948,5.22275,0.63547,-8.86212,-4.15083,-7.23136,0.69349,9.16321,0.18387,0.03528,-0.48363,-0.366,24.208,-2.408,359.661,60.056,-177.673,68.4331,357156
-6.6281,-7.71948,5.22275,0.63547,-8.86212,-4.15083,-7.23136,0.69349,9.16321,0.18387,0.03528,-0.48363,-0.366,24.208,-2.408,359.661,60.056,-177.673,68.4331,357192
-6.6281,-7.71948,5.22275,0.63547,-8.86212,-4.15083,-7.23136,0.69349,9.16321,0.18387,0.03528,-0.48363,-0.366,24.208,-2.408,359.661,60.056,-177.673,68.4331,357225
-6.6281,-7.71948,5.22275,0.63547,-8.86212,-4.15083,-7.23136,0.69349,9.16321,2.79672,0.11815,2.06018,-0.366,24.208,-2.408,359.661,60.056,-177.673,68.4331,357260
5.1142,-12.41595,1.68799,-0.95264,-9.73964,-0.63433,6.03264,-3.02595,2.29955,2.79672,0.11815,2.06018,7.039,18.132,-15.021,11.899,64.647,-171.296,68.4331,357296
5.1142,-12.41595,1.68799,-0.95264,-9.73964,-0.63433,6.03264,-3.02595,2.29955,2.79672,0.11815,2.06018,7.039,18.132,-15.021,11.899,64.647,-171.296,68.4331,357330
5.1142,-12.41595,1.68799,-0.95264,-9.73964,-0.63433,6.03264,-3.02595,2.29955,1.77007,1.75261,-0.23276,7.039,18.132,-15.021,11.899,64.647,-171.296,68.4331,357366
5.1142,-12.41595,1.68799,-0.95264,-9.73964,-0.63433,6.03264,-3.02595,2.29955,1.77007,1.75261,-0.23276,7.039,18.132,-15.021,11.899,64.647,-171.296,71.8716,357401
0.2457,-5.21771,-2.39722,-0.89755,-9.68972,1.21417,1.09921,3.99649,-3.5518,1.77007,1.75261,-0.23276,8.876,15.358,-19.47,77.088,83.298,123.659,71.8716,357436
0.2457,-5.21771,-2.39722,-0.89755,-9.68972,1.21417,1.09921,3.99649,-3.5518,1.77007,1.75261,-0.23276,8.876,15.358,-19.47,77.088,83.298,123.659,71.8716,357473
0.2457,-5.21771,-2.39722,-0.89755,-9.68972,1.21417,1.09921,3.99649,-3.5518,1.21805,-1.01213,-0.1216,8.876,15.358,-19.47,77.088,83.298,123.659,71.8716,357506
0.2457,-5.21771,-2.39722,-0.89755,-9.68972,1.21417,1.09921,3.99649,-3.5518,1.21805,-1.01213,-0.1216,7.954,12.048,-21.86,161.901,81.143,36.473,71.8716,357543
0.78381,-9.79657,-0.18861,-0.52136,-9.54062,2.20795,1.27802,-0.75287,-2.28156,1.21805,-1.01213,-0.1216,7.954,12.048,-21.86,161.901,81.143,36.473,71.8716,357576
0.78381,-9.79657,-0.18861,-0.52136,-9.54062,2.20795,1.27802,-0.75287,-2.28156,1.21805,-1.01213,-0.1216,7.954,12.048,-21.86,161.901,81.143,36.473,71.8716,357614
0.78381,-9.79657,-0.18861,-0.52136,-9.54062,2.20795,1.27802,-0.75287,-2.28156,-0.04642,-0.19133,-1.03299,7.954,12.048,-21.86,161.901,81.143,36.473,71.8716,357646
-3.33963,-17.33655,0.21376,-0.52136,-9.54062,2.20795,1.27802,-0.75287,-2.28156,-0.04642,-0.19133,-1.03299,4.758,18.425,-15.596,185.612,76.624,13.286,71.8716,357684
-3.33963,-17.33655,0.21376,0.20146,-9.74772,1.05441,-3.53457,-7.90414,-0.80654,-0.04642,-0.19133,-1.03299,4.758,18.425,-15.596,185.612,76.624,13.286,63.5838,357715
